"Rapport";"PeriodeFinanciere";"RSS";"CorrespEtabInstal";"NomAbreg";"Classe";"nomClasse";"Groupe";"GroupeDesc";"Statut";"ModFin";"Missions";"PLC";"LC";"P";"L";"C";"ValeurSaisie";"Chiffre"
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"227";227
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"1157";1157
"AS484";"2012-2013";"04";"12566279";"CENTRE DE READAPTATION INTERVAL";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"733";733
"AS484";"2012-2013";"08";"12777694";"CENTRE DE READAPTATION LA MAISON";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"1092";1092
"AS484";"2012-2013";"06";"12848230";"INSTITUT RAYMOND-DEWAR";"31";"CR";"42";"Centres publics pour personnes ayant une déficience physique - auditive";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"1266";1266
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"110";110
"AS484";"2012-2013";"16";"13604780";"INSTITUT NAZARETH ET LOUIS-BRAILLE";"31";"CR";"43";"Centres publics pour personnes ayant une déficience physique - visuelle";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"3896";3896
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"848";848
"AS484";"2012-2013";"11";"29732203";"LE CENTRE DE READAPTATION DE LA GASPESIE";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"760";760
"AS484";"2012-2013";"14";"18415299";"CENTRE DE READAPT. EN DEFICIENCE PHYSIQUE LE BOUCLIER";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C06";"L17C06";"04";"17";"06";"706";706
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"2479";2479
"AS484";"2012-2013";"03";"11042900";"INST. DE READAPTATION EN DEFICIENCE PHYSIQUE DE QUEBEC";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"3910";3910
"AS484";"2012-2013";"16";"13604780";"INSTITUT NAZARETH ET LOUIS-BRAILLE";"31";"CR";"43";"Centres publics pour personnes ayant une déficience physique - visuelle";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"6139";6139
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L17C07";"L17C07";"04";"17";"07";"1288";1288
"AS484";"2012-2013";"12";"11043817";"CR EN DEFICIENCE PHYSIQUE CHAUDIERE-APPALACHES";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"2660";2660
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L17C07";"L17C07";"04";"17";"07";"3588";3588
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L17C07";"L17C07";"04";"17";"07";"2526";2526
"AS484";"2012-2013";"13";"11097029";"HOPITAL JUIF DE READAPTATION";"21";"CHSGS";"30";"Centres publics pour convalescents";"Public";"À budget";"CH";"P04L17C07";"L17C07";"04";"17";"07";"926";926
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"1125";1125
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"3253";3253
"AS484";"2012-2013";"04";"12566279";"CENTRE DE READAPTATION INTERVAL";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"3095";3095
"AS484";"2012-2013";"06";"12694659";"CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE";"21";"CHSGS";"10";"Centres publics universitaires - 300 lits ou plus";"Public";"À budget";"CH-CHSLD";"P04L17C07";"L17C07";"04";"17";"07";"3372";3372
"AS484";"2012-2013";"08";"12777694";"CENTRE DE READAPTATION LA MAISON";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"2343";2343
"AS484";"2012-2013";"06";"12848230";"INSTITUT RAYMOND-DEWAR";"31";"CR";"42";"Centres publics pour personnes ayant une déficience physique - auditive";"Public";"À budget";"CR";"P04L17C07";"L17C07";"04";"17";"07";"4333";4333
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L17C06";"L17C06";"04";"17";"06";"776";776
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L17C07";"L17C07";"04";"17";"07";"630";630
"AS484";"2012-2013";"16";"13604780";"INSTITUT NAZARETH ET LOUIS-BRAILLE";"31";"CR";"43";"Centres publics pour personnes ayant une déficience physique - visuelle";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"1147";1147
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C04";"L11C04";"04";"11";"04";"0";0
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"176";176
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L10C07";"L10C07";"04";"10";"07";"49";49
"AS484";"2012-2013";"12";"11043817";"CR EN DEFICIENCE PHYSIQUE CHAUDIERE-APPALACHES";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"12";12
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L10C07";"L10C07";"04";"10";"07";"78";78
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L10C07";"L10C07";"04";"10";"07";"33";33
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"13";13
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"152";152
"AS484";"2012-2013";"04";"12566279";"CENTRE DE READAPTATION INTERVAL";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"226";226
"AS484";"2012-2013";"06";"12694659";"CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE";"21";"CHSGS";"10";"Centres publics universitaires - 300 lits ou plus";"Public";"À budget";"CH-CHSLD";"P04L10C07";"L10C07";"04";"10";"07";"48";48
"AS484";"2012-2013";"08";"12777694";"CENTRE DE READAPTATION LA MAISON";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"21";21
"AS484";"2012-2013";"14";"18415299";"CENTRE DE READAPT. EN DEFICIENCE PHYSIQUE LE BOUCLIER";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"56";56
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"99";99
"AS484";"2012-2013";"11";"29732203";"LE CENTRE DE READAPTATION DE LA GASPESIE";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"19";19
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"28";28
"AS484";"2012-2013";"11";"29732203";"LE CENTRE DE READAPTATION DE LA GASPESIE";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"56";56
"AS484";"2012-2013";"14";"18415299";"CENTRE DE READAPT. EN DEFICIENCE PHYSIQUE LE BOUCLIER";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"224";224
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C01";"L11C01";"04";"11";"01";"1";1
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C01";"L11C01";"04";"11";"01";"0";0
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C01";"L11C01";"04";"11";"01";"0";0
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C02";"L11C02";"04";"11";"02";"0";0
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C02";"L11C02";"04";"11";"02";"0";0
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C03";"L11C03";"04";"11";"03";"0";0
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C03";"L11C03";"04";"11";"03";"0";0
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L12C06";"L12C06";"04";"12";"06";"27";27
"AS484";"2012-2013";"06";"12848230";"INSTITUT RAYMOND-DEWAR";"31";"CR";"42";"Centres publics pour personnes ayant une déficience physique - auditive";"Public";"À budget";"CR";"P04L10C07";"L10C07";"04";"10";"07";"144";144
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"6";6
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L10C05";"L10C05";"04";"10";"05";"2";2
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"11";11
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"71";71
"AS484";"2012-2013";"04";"12566279";"CENTRE DE READAPTATION INTERVAL";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"46";46
"AS484";"2012-2013";"06";"12694659";"CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE";"21";"CHSGS";"10";"Centres publics universitaires - 300 lits ou plus";"Public";"À budget";"CH-CHSLD";"P04L10C05";"L10C05";"04";"10";"05";"3";3
"AS484";"2012-2013";"08";"12777694";"CENTRE DE READAPTATION LA MAISON";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"9";9
"AS484";"2012-2013";"06";"12848230";"INSTITUT RAYMOND-DEWAR";"31";"CR";"42";"Centres publics pour personnes ayant une déficience physique - auditive";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"40";40
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"92";92
"AS484";"2012-2013";"16";"13604780";"INSTITUT NAZARETH ET LOUIS-BRAILLE";"31";"CR";"43";"Centres publics pour personnes ayant une déficience physique - visuelle";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"39";39
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"7";7
"AS484";"2012-2013";"11";"29732203";"LE CENTRE DE READAPTATION DE LA GASPESIE";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"28";28
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L10C07";"L10C07";"04";"10";"07";"37";37
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L10C06";"L10C06";"04";"10";"06";"1";1
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L11C05";"L11C05";"04";"11";"05";"2";2
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L10C06";"L10C06";"04";"10";"06";"26";26
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L10C06";"L10C06";"04";"10";"06";"4";4
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L10C06";"L10C06";"04";"10";"06";"16";16
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"1";1
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"20";20
"AS484";"2012-2013";"04";"12566279";"CENTRE DE READAPTATION INTERVAL";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"123";123
"AS484";"2012-2013";"08";"12777694";"CENTRE DE READAPTATION LA MAISON";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"4";4
"AS484";"2012-2013";"06";"12848230";"INSTITUT RAYMOND-DEWAR";"31";"CR";"42";"Centres publics pour personnes ayant une déficience physique - auditive";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"81";81
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"3";3
"AS484";"2012-2013";"16";"13604780";"INSTITUT NAZARETH ET LOUIS-BRAILLE";"31";"CR";"43";"Centres publics pour personnes ayant une déficience physique - visuelle";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"1103";1103
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C06";"L10C06";"04";"10";"06";"6";6
"AS484";"2012-2013";"14";"18415299";"CENTRE DE READAPT. EN DEFICIENCE PHYSIQUE LE BOUCLIER";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L10C05";"L10C05";"04";"10";"05";"51";51
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L12C05";"L12C05";"04";"12";"05";"3";3
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L11C04";"L11C04";"04";"11";"04";"0";0
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L12C03";"L12C03";"04";"12";"03";"1";1
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C03";"L12C03";"04";"12";"03";"0";0
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C03";"L12C03";"04";"12";"03";"1";1
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C04";"L12C04";"04";"12";"04";"3";3
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L12C04";"L12C04";"04";"12";"04";"1";1
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C04";"L12C04";"04";"12";"04";"0";0
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C04";"L12C04";"04";"12";"04";"1";1
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L12C05";"L12C05";"04";"12";"05";"1";1
"AS484";"2012-2013";"03";"11042900";"INST. DE READAPTATION EN DEFICIENCE PHYSIQUE DE QUEBEC";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"1";1
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"96";96
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C02";"L12C02";"04";"12";"02";"1";1
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L12C05";"L12C05";"04";"12";"05";"7";7
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C02";"L12C02";"04";"12";"02";"0";0
"AS484";"2012-2013";"06";"11168606";"CENTRE DE READAPTATION CONSTANCE-LETHBRIDGE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"1";1
"AS484";"2012-2013";"05";"12549952";"CENTRE DE READAPTATION ESTRIE INC.";"31";"CR";"30";"Centres publics pour personnes présentant une déficience intellectuelle";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"7";7
"AS484";"2012-2013";"06";"13504659";"LA CORPORATION DU CENTRE DE READAPTATION LUCIE-BRUNEAU";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"43";43
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"15";15
"AS484";"2012-2013";"14";"18415299";"CENTRE DE READAPT. EN DEFICIENCE PHYSIQUE LE BOUCLIER";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C05";"L12C05";"04";"12";"05";"6";6
"AS484";"2012-2013";"09";"11042819";"CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD";"50";"CJ";"10";"Centres de protection de l'enfance et de la jeunesse";"Public";"À budget";"CPEJ-CR = CJ";"P04L12C06";"L12C06";"04";"12";"06";"3";3
"AS484";"2012-2013";"16";"11043080";"CENTRE MONTEREGIEN DE READAPTATION";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L12C06";"L12C06";"04";"12";"06";"20";20
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L12C06";"L12C06";"04";"12";"06";"5";5
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L12C06";"L12C06";"04";"12";"06";"9";9
"AS484";"2012-2013";"06";"11044716";"CENTRE DE READAPTATION MAB-MACKAY";"31";"CR";"47";"Centres privés conventionnés pour personnes ayant une déficience physique - motrice";"Privé";"Conventionné général";"CHSLD-CR";"P04L12C06";"L12C06";"04";"12";"06";"3";3
"AS484";"2012-2013";"07";"18438945";"CENTRE REGIONAL DE READAPTATION LA RESSOURSE";"31";"CR";"44";"Centres publics pour personnes ayant une déficience physique - motrice";"Public";"À budget";"CR";"P04L01C07";"L01C07";"04";"01";"07";"2609";2609
"AS484";"2012-2013";"01";"11043478";"CSSS DE LA MITIS";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CHSLD-CR";"P04L12C05";"L12C05";"04";"12";"05";"13";13
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L11C07";"L11C07";"04";"11";"07";"9";9
"AS484";"2012-2013";"02";"11043833";"CSSS DE JONQUIERE";"80";"CSSS";"10";"Centre publique de santé et de services sociaux";"Public";"À budget";"CLSC-CH-CHSLD-CR";"P04L11C05";"L11C05";"04";"11";"05";"8";8
